osm_id,osm_type,name,ssid_hint,internet_access,amenity,wifi,operator,lat,lon,vendor,bssid,country,region,first_seen,last_seen,matched_patterns,source,tags
4835913121,node,Bánh Canh Trảng Bàng Cô Ba,,wlan,restaurant,,BÁNH CANH TRẢNG BÀNG CÔ BA,10.7963491,106.6859114,,,,,,2022-04-27T06:57:47Z,,osm_overpass,"{""addr:housenumber"":""269 - 271"",""addr:street"":""Hoàng Sa"",""amenity"":""restaurant"",""cuisine"":""fine_dining;breakfast;deli;diner;asian"",""internet_access"":""wlan"",""name"":""Bánh Canh Trảng Bàng Cô Ba"",""opening_hours"":""Mo-Su 07:00-22:00"",""operator"":""BÁNH CANH TRẢNG BÀNG CÔ BA"",""phone"":""38481648""}"
4841251220,node,Khách Sạn Snow House,,wlan,,,Snow House Hostel,10.7666652,106.6897823,,,,HoChiMinh Cit,,2022-04-16T12:53:55Z,,osm_overpass,"{""addr:city"":""HoChiMinh Cit"",""addr:housenumber"":""373/19"",""addr:postcode"":""70000"",""addr:street"":""Hẻm 373 Phạm Ngũ Lão"",""addr:subdistrict"":""phường phạm ngũ lão"",""description"":""This is a very good hostel."",""internet_access"":""wlan"",""name"":""Khách Sạn Snow House"",""name:vi"":""Snow House Hostel"",""operator"":""Snow House Hostel"",""rooms"":""5"",""smoking"":""outside"",""tourism"":""hostel""}"
4846792121,node,Minnie & Beau Hotel,,wlan,,,,10.7680268,106.6930627,,,,,,2019-09-11T22:36:54Z,,osm_overpass,"{""addr:housenumber"":""217/34/6"",""addr:street"":""Đường Ðề Thám"",""email"":""tungn1603@gmail.com"",""internet_access"":""wlan"",""name:en"":""Minnie & Beau Hotel"",""phone"":""0909271618"",""tourism"":""hotel""}"
4855613962,node,Khách Sạn Little Brick,,wlan,,,,10.7721864,106.6903094,,,,Saigon,,2022-05-09T03:33:45Z,,osm_overpass,"{""addr:city"":""Saigon"",""addr:district"":""Quan 1"",""addr:housenumber"":""18"",""addr:street"":""Bùi Thị Xuân"",""description"":""Newly renovated 2-star hotel"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Khách Sạn Little Brick"",""phone"":""84 8 39253738"",""smoking"":""outside"",""tourism"":""hotel""}"
4863766622,node,BiaCraft Artisan Ales,,wlan,pub,,,10.7763212,106.6855871,,,,,,2019-03-30T22:14:39Z,,osm_overpass,"{""addr:housenumber"":""1"",""addr:street"":""Lê Ngô Cát"",""amenity"":""pub"",""cuisine"":""burger;american"",""internet_access"":""wlan"",""name:en"":""BiaCraft Artisan Ales"",""opening_hours"":""Mo-Su 11:00-00:00"",""phone"":""+84839330903"",""website"":""https://biacraft.com/""}"
4869310921,node,Cà Phê Snob,,wlan,cafe,,,10.7666766,106.6944217,,,,,,2022-05-19T07:58:11Z,,osm_overpass,"{""addr:housenumber"":""147A"",""addr:postcode"":""700000"",""addr:street"":""Đường Trần Hưng Ðạo"",""amenity"":""cafe"",""cuisine"":""coffee_shop"",""internet_access"":""wlan"",""name"":""Cà Phê Snob"",""opening_hours"":""24/7""}"
4882461221,node,Cà Phê Language Exchange,,wlan,cafe,,Minh,10.7899533,106.67914,,,,,,2022-04-27T03:42:04Z,,osm_overpass,"{""amenity"":""cafe"",""cuisine"":""coffee_shop"",""internet_access"":""wlan"",""name"":""Cà Phê Language Exchange"",""opening_hours"":""Mo-Su 08:00-22:00"",""operator"":""Minh"",""phone"":""+84909724314""}"
4886670021,node,Cà Phê Xì Gòn Phố,,wlan,cafe,,Xì Gòn Phố,10.7743249,106.6691061,,,,,,2022-05-26T04:22:28Z,,osm_overpass,"{""addr:housenumber"":""796/19"",""addr:postcode"":""700000"",""addr:street"":""Sư Vạn Hạnh"",""amenity"":""cafe"",""cuisine"":""crepe;cake;coffee_shop"",""email"":""xigonpho@gmail.com"",""internet_access"":""wlan"",""name"":""Cà Phê Xì Gòn Phố"",""name:en"":""Xi Gon Pho Cafe"",""name:vi"":""Xì Gòn Phố Cafe"",""opening_hours"":""Mo-Su 08:30-22:00"",""operator"":""Xì Gòn Phố"",""phone"":""0968840968"",""website"":""http://www.xigonpho.com""}"
4896549721,node,Quán Misaki Coffee & Sushi Box,,wlan,fast_food,,,10.7747072,106.6621826,,,,,,2022-05-17T02:17:57Z,,osm_overpass,"{""addr:street"":""Đường Tô Hiến Thành"",""amenity"":""fast_food"",""internet_access"":""wlan"",""name"":""Quán Misaki Coffee & Sushi Box""}"
4903854231,node,Cho Thuê Căn Hộ Khách Sạn An Nhiên 1,,wlan,,,,10.7913245,106.6976414,,,,,,2022-04-28T03:18:06Z,,osm_overpass,"{""addr:housenumber"":""62/9"",""addr:street"":""Ðiện Biên Phủ"",""internet_access"":""wlan"",""name"":""Cho Thuê Căn Hộ Khách Sạn An Nhiên 1"",""name:vi"":""An Nhien Hotel Apartment 1"",""tourism"":""hotel""}"
4906272321,node,,,wlan,shelter,,,10.7734866,106.6856861,,,,,,2017-06-09T16:59:02Z,,osm_overpass,"{""amenity"":""shelter"",""internet_access"":""wlan""}"
4908284622,node,Cà Phê Và Board Game,,wlan,cafe,,,10.7672286,106.6964802,,,,,,2022-05-10T02:23:09Z,,osm_overpass,"{""addr:housenumber"":""21"",""addr:street"":""Trịnh Văn Cấn"",""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Và Board Game""}"
4919148221,node,Khách Sạn Bed Station,,wlan,,,,10.7668813,106.6937385,,,,,,2022-05-09T09:37:43Z,,osm_overpass,"{""addr:housenumber"":""35/6"",""addr:street"":""Bùi Viện"",""internet_access"":""wlan"",""name"":""Khách Sạn Bed Station"",""name:vi"":""Bed Station Hostel Correct"",""tourism"":""hostel""}"
4921560321,node,Khách Sạn Graceful Saigon,,wlan,,,,10.7670171,106.6931591,,,,,,2022-05-13T02:44:01Z,,osm_overpass,"{""addr:housenumber"":""63"",""addr:street"":""Đường Bùi Viện"",""internet_access"":""wlan"",""name"":""Khách Sạn Graceful Saigon"",""tourism"":""hostel""}"
4928829323,node,Starbucks,,wlan,cafe,,,10.7710508,106.6939121,,,,,,2026-05-04T08:39:43Z,,osm_overpass,"{""air_conditioning"":""yes"",""amenity"":""cafe"",""branch"":""New World"",""brand"":""Starbucks"",""brand:wikidata"":""Q37158"",""check_date"":""2026-05-04"",""check_date:opening_hours"":""2026-05-04"",""cuisine"":""coffee_shop"",""food"":""snacks"",""indoor_seating"":""yes"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""level"":""0"",""name"":""Starbucks"",""name:en"":""Starbucks"",""name:ja"":""スターバックス"",""name:vi"":""Starbucks"",""official_name"":""Starbucks Coffee"",""opening_hours"":""Mo-Su 06:30-00:00"",""outdoor_seating"":""yes"",""payment:cash"":""no"",""payment:contactless"":""yes"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes"",""takeaway"":""yes"",""toilets"":""yes"",""toilets:access"":""customers"",""toilets:wheelchair"":""no"",""wheelchair"":""no""}"
4934692021,node,Khách Sạn Bùi Viện,,wlan,,,,10.7656473,106.690953,,,,,,2022-04-17T00:46:17Z,,osm_overpass,"{""internet_access"":""wlan"",""name"":""Khách Sạn Bùi Viện"",""name:vi"":""Bui Vien Hostel"",""tourism"":""hostel""}"
4982337921,node,Khách Sạn & Cafe Like,,wlan,,,Thich Tran,10.770278,106.6897844,,,,,,2022-05-20T08:56:11Z,,osm_overpass,"{""addr:housenumber"":""37"",""addr:street"":""Hẻm 150 Nguyễn Trãi"",""email"":""likesaigon2017@gmail.com"",""internet_access"":""wlan"",""name"":""Khách Sạn & Cafe Like"",""name:en"":""The Like Hostel & Cafe"",""name:fr"":""The Like Hostel & Cafe"",""name:nl"":""The Like Hostel & Cafe"",""name:vi"":""The Like Like Hostel & Cafe"",""opening_hours"":""24/7"",""operator"":""Thich Tran"",""phone"":""0084873056767"",""tourism"":""hostel"",""website"":""https://www.facebook.com/Like-Hostel-Cafe-1856085248051410/""}"
4994992823,node,Cà Phê FM,,wlan,cafe,,,10.7787422,106.6626231,,,,,,2022-05-12T08:28:44Z,,osm_overpass,"{""addr:street"":""Đồng Nai"",""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê FM""}"
4999109723,node,Mach's Gym,,wlan,,,,10.7754138,106.6951559,,,,,,2017-07-28T06:52:10Z,,osm_overpass,"{""internet_access"":""wlan"",""leisure"":""fitness_centre"",""name:en"":""Mach's Gym"",""opening_hours"":""Mo-Su 07:00-22:30""}"
5001507622,node,Phố Nhật Quán,,wlan,restaurant,,,10.7653734,106.6968847,,,,,,2022-04-16T12:53:55Z,,osm_overpass,"{""addr:housenumber"":""39"",""addr:postcode"":""70000"",""addr:street"":""Đường Nguyễn Thái Học"",""amenity"":""restaurant"",""cuisine"":""ramen;soba;curry;sushi;asian;japanese;grill;seafood;fish;diner"",""email"":""phonhat.sushi@gmail.com"",""internet_access"":""wlan"",""name"":""Phố Nhật Quán"",""name:en"":""Sushi Pho Nhat"",""opening_hours"":""Mo-Su 09:00-23:00"",""phone"":""02822499888"",""website"":""http://phonhat.com""}"
5002494221,node,Cửa Hàng Xe Đạp Lê Hoàng Probike,,wlan,,,,10.7775008,106.678611,,,,,,2022-05-16T04:53:17Z,,osm_overpass,"{""addr:housenumber"":""62-64"",""addr:street"":""hẻm 283 CMT8"",""internet_access"":""wlan"",""name"":""Cửa Hàng Xe Đạp Lê Hoàng Probike"",""opening_hours"":""Mo-Su 08:30-18:00"",""shop"":""bicycle"",""website"":""http://thichxedap.com""}"
5003536405,node,Highlands Coffee,,wlan,cafe,,,10.7882519,106.6852952,,,,,,2025-11-16T05:07:46Z,,osm_overpass,"{""amenity"":""cafe"",""brand"":""Highlands Coffee"",""brand:wikidata"":""Q5759361"",""check_date"":""2025-11-16"",""cuisine"":""coffee_shop;vietnamese"",""internet_access"":""wlan"",""internet_access:fee"":""customers"",""name"":""Highlands Coffee"",""name:en"":""Highlands Coffee"",""payment:cash"":""yes"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes"",""takeaway"":""yes"",""wheelchair"":""yes""}"
5003536418,node,Nhà Hàng Bông Súng,,wlan,restaurant,,,10.7782363,106.6990416,,,,,,2024-12-14T16:37:03Z,,osm_overpass,"{""air_conditioning"":""yes"",""amenity"":""restaurant"",""cuisine"":""vietnamese;asian"",""diet:vegan"":""yes"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""level"":""0;1"",""name"":""Nhà Hàng Bông Súng"",""toilets"":""yes"",""toilets:access"":""customers""}"
5004072822,node,Cà Phê The Yellow Chair Specialty,,wlan,cafe,,,10.7780582,106.6908927,,,,,,2022-05-20T09:24:46Z,,osm_overpass,"{""addr:housenumber"":""48C"",""addr:postcode"":""70048"",""addr:street"":""Hẻm 46 Võ Văn Tần"",""amenity"":""cafe"",""cuisine"":""ice_cream;tea;cake;friture;coffee_shop"",""internet_access"":""wlan"",""name"":""Cà Phê The Yellow Chair Specialty"",""opening_hours"":""Mo-Su 08:00-22:00"",""phone"":""+84839305509""}"
5005415321,node,,,wlan,fast_food,,,10.7631205,106.6925919,,,,,,2017-07-31T16:15:01Z,,osm_overpass,"{""amenity"":""fast_food"",""cuisine"":""seafood"",""internet_access"":""wlan""}"
5027272024,node,Cửa Hàng Tóc Giả Sài Gòn,,wlan,,,,10.7969808,106.6776987,,,,,,2024-07-13T23:12:47Z,,osm_overpass,"{""addr:housenumber"":""130D"",""addr:postcode"":""76000"",""addr:street"":""Trần Huy Liệu"",""internet_access"":""wlan"",""name"":""Cửa Hàng Tóc Giả Sài Gòn"",""opening_hours"":""Mo-Su 08:30-20:00"",""phone"":""0912003003"",""shop"":""hairdresser"",""website"":""https://www.tocsaigon.vn/""}"
5033848321,node,Khách Sạn Platinum,,wlan,,,,10.7719161,106.6955768,,,,,,2022-05-19T02:14:38Z,,osm_overpass,"{""addr:housenumber"":""270"",""addr:street"":""Lê Thánh Tôn"",""internet_access"":""wlan"",""name"":""Khách Sạn Platinum"",""name:vi"":""Platinum Hotel"",""tourism"":""hotel""}"
5037856321,node,Cà Phê Snob,,wlan,cafe,,,10.7700226,106.6862092,,,,,,2022-05-19T07:58:11Z,,osm_overpass,"{""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Snob"",""opening_hours"":""24/7""}"
5068379221,node,Cà Phê Ichi Cat,,wlan,cafe,,,10.7912198,106.6891855,,,,,,2022-04-28T02:31:17Z,,osm_overpass,"{""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Ichi Cat"",""name:vi"":""Ichi Cat Cafe""}"
5140881021,node,Cà Phê Cũ,,wlan,cafe,,,10.7999408,106.6592725,,,,,,2022-04-26T07:26:21Z,,osm_overpass,"{""addr:street"":""23 Nguyễn Thái Bình, Q. Tân Bình"",""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Cũ""}"
5153138521,node,Cửa Hàng Thể Thao U.Best House,,wlan,,,,10.7673918,106.6946476,,,,,,2022-05-25T07:32:35Z,,osm_overpass,"{""addr:housenumber"":""22"",""addr:street"":""Đường Trần Hưng Ðạo"",""internet_access"":""wlan"",""name"":""Cửa Hàng Thể Thao U.Best House"",""name:en"":""U.Best House Outdoor and Camping Equipment"",""opening_hours"":""Mo-Su 08:00-22:30"",""phone"":""0936778187"",""shop"":""outdoor"",""website"":""https://ubesthouse.com/""}"
5169110221,node,Tabac,,wlan,cafe,,,10.7671135,106.6893947,,,,,,2019-09-12T16:54:54Z,,osm_overpass,"{""addr:housenumber"":""367"",""addr:street"":""Đường Phạm Ngũ Lão"",""amenity"":""cafe"",""internet_access"":""wlan"",""name:en"":""Tabac""}"
5177410121,node,Khách Sạn Lê Duy,,wlan,,,,10.7705422,106.694011,,,,,,2022-05-16T04:53:17Z,,osm_overpass,"{""addr:housenumber"":""18-20"",""addr:street"":""Đường Nguyễn Thái Học"",""internet_access"":""wlan"",""name"":""Khách Sạn Lê Duy"",""opening_hours"":""24/7"",""tourism"":""hotel""}"
5179756421,node,Khách Sạn Lala,,wlan,,,,10.7666012,106.6898714,,,,,,2022-04-16T12:53:55Z,,osm_overpass,"{""addr:housenumber"":""373/30"",""addr:street"":""Hẻm 373 Phạm Ngũ Lão"",""internet_access"":""wlan"",""name"":""Khách Sạn Lala"",""opening_hours"":""24/7"",""tourism"":""hostel""}"
5181352522,node,Cà Phê Nguyên Chất,,wlan,cafe,,,10.7919166,106.672422,,,,,,2022-04-26T03:38:49Z,,osm_overpass,"{""addr:housenumber"":""417"",""addr:street"":""Huỳnh Văn Bánh"",""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Nguyên Chất"",""opening_hours"":""24/7"",""phone"":""0939628228""}"
5205872924,node,Cửa Hàng Xăm Spade Art,,wlan,,,,10.7719312,106.6951286,,,,,,2022-05-19T07:58:11Z,,osm_overpass,"{""addr:housenumber"":""1st Floor - 41"",""addr:postcode"":""700000"",""addr:street"":""Đường Lê Anh Xuân"",""email"":""spadeartstudio@gmail.com"",""internet_access"":""wlan"",""name"":""Cửa Hàng Xăm Spade Art"",""opening_hours"":""Mo-Su 11:00-00:00"",""shop"":""tattoo"",""website"":""http://spadeart.tattoo""}"
5234210521,node,Cà Phê Cao Nguyên,,wlan,cafe,,,10.7647297,106.6906483,,,,,,2022-04-17T00:46:17Z,,osm_overpass,"{""addr:street"":""Nguyễn Cư Trinh"",""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Cao Nguyên""}"
5244079022,node,Nhà Hàng Phúc Quang Chay,,wlan,restaurant,,,10.770467,106.6908778,,,,,,2022-05-18T10:07:27Z,,osm_overpass,"{""amenity"":""restaurant"",""cuisine"":""asian;vietnamese"",""diet:dairy_free"":""yes"",""diet:gluten_free"":""yes"",""diet:lacto_vegetarian"":""no"",""diet:lactose_free"":""yes"",""diet:pescetarian"":""no"",""diet:raw"":""yes"",""diet:vegan"":""only"",""diet:vegetarian"":""only"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Nhà Hàng Phúc Quang Chay"",""name:en"":""Phuc Quang Chay Vegan restaurant"",""opening_hours"":""Mo-Su 16:00-21:00"",""smoking"":""outside"",""toilets"":""yes"",""toilets:access"":""customers"",""wheelchair"":""no""}"
5246987522,node,Veggie Saigon vegetarian restaurant,,wlan,restaurant,,,10.769995,106.6936045,,,,,,2017-11-25T11:21:45Z,,osm_overpass,"{""amenity"":""restaurant"",""internet_access"":""wlan"",""name:en"":""Veggie Saigon vegetarian restaurant""}"
5265665721,node,Saigon Ink,,wlan,,,,10.7673235,106.6945608,,,,,,2022-05-28T23:37:26Z,,osm_overpass,"{""addr:housenumber"":""26"",""addr:street"":""Đường Trần Hưng Ðạo"",""email"":""info@saigonink.net"",""internet_access"":""wlan"",""name:en"":""Saigon Ink"",""phone"":""+8438361090"",""shop"":""tattoo"",""website"":""https://www.saigonink.net/""}"
5267154421,node,Khách Sạn K2,,wlan,,,,10.7658748,106.6910519,,,,,,2022-04-16T09:22:08Z,,osm_overpass,"{""addr:housenumber"":""193"",""addr:street"":""Đường Bùi Viện"",""internet_access"":""wlan"",""name"":""Khách Sạn K2"",""tourism"":""hostel""}"
5277476322,node,Vietnam Guide Home,,wlan,,,,10.7620977,106.6883174,,,,,,2024-10-29T07:22:02Z,,osm_overpass,"{""addr:housenumber"":""6"",""addr:street"":""Hẻm 103 Trần Ðình Xu"",""internet_access"":""wlan"",""name:en"":""Vietnam Guide Home"",""tourism"":""guest_house""}"
5289048828,node,Cà Phê The Note,,wlan,restaurant,,,10.765998,106.6911254,,,,,,2022-04-16T09:22:08Z,,osm_overpass,"{""amenity"":""restaurant"",""internet_access"":""wlan"",""name"":""Cà Phê The Note""}"
5290098121,node,Cà Phê F.r.i.e.n.d.s,,wlan,cafe,,,10.7736665,106.6977599,,,,,,2022-05-12T08:28:44Z,,osm_overpass,"{""addr:housenumber"":""24/8"",""addr:street"":""Hẻm Thủ Khoa Huân"",""amenity"":""cafe"",""cuisine"":""cake;breakfast;grill;coffee_shop"",""email"":""nhithaonguyen95@gmail.com"",""internet_access"":""wlan"",""name"":""Cà Phê F.r.i.e.n.d.s"",""opening_hours"":""Mo-Su 09:00-00:00"",""phone"":""+84909502530"",""website"":""http://facebook.com/saigonfriendscafe""}"
5291462621,node,Khách Sạn Thanh Liêm,,wlan,,,,10.7677464,106.6933762,,,,,,2022-05-19T07:58:11Z,,osm_overpass,"{""addr:housenumber"":""217/19"",""addr:street"":""Đường Ðề Thám"",""internet_access"":""wlan"",""name"":""Khách Sạn Thanh Liêm"",""phone"":""0908144333"",""tourism"":""hotel""}"
5306526021,node,Khách Sạn Ngọc Linh 2,,wlan,,,,10.7670212,106.6907062,,,,,,2022-05-17T04:54:18Z,,osm_overpass,"{""internet_access"":""wlan"",""name"":""Khách Sạn Ngọc Linh 2"",""tourism"":""hotel""}"
5308161122,node,Khách Sạn Cao Sơn,,wlan,,,,10.7976719,106.6902386,,,,,,2022-04-28T03:18:06Z,,osm_overpass,"{""addr:housenumber"":""212"",""addr:street"":""Phan Xích Long"",""internet_access"":""wlan"",""name"":""Khách Sạn Cao Sơn"",""tourism"":""hotel""}"
5308616321,node,Đại Lý Internet Game One,,,internet_cafe,,,10.7974,106.6890401,,,,,,2024-11-01T08:52:48Z,,osm_overpass,"{""amenity"":""internet_cafe"",""name"":""Đại Lý Internet Game One"",""opening_hours"":""24/7""}"
5309728723,node,VIETPHIN COFFEE,,wlan,cafe,,,10.7728466,106.6906426,,,,,,2019-09-14T02:12:19Z,,osm_overpass,"{""addr:housenumber"":""89b"",""addr:street"":""Đường Cách Mạng Tháng Tám"",""amenity"":""cafe"",""cuisine"":""coffee_shop"",""internet_access"":""wlan"",""name:en"":""VIETPHIN COFFEE""}"
5312899621,node,paris baguette cafe,,wlan,cafe,,,10.7682417,106.6842178,,,,,,2018-07-31T04:08:55Z,,osm_overpass,"{""amenity"":""cafe"",""internet_access"":""wlan"",""name:en"":""paris baguette cafe""}"
5316003321,node,Ngoc hue,,wlan,restaurant,,,10.762326,106.6927709,,,,,,2018-01-02T07:43:57Z,,osm_overpass,"{""amenity"":""restaurant"",""cuisine"":""burger;sandwich;international;tea;seafood;coffee_shop;asian;pasta;noodles;pancake;pizza;vietnamese"",""internet_access"":""wlan"",""name:en"":""Ngoc hue"",""shop"":""supermarket"",""tourism"":""hotel""}"
5317654421,node,Happy Homes,,wlan,,,,10.7617636,106.6921785,,,,,,2023-10-20T00:16:17Z,,osm_overpass,"{""internet_access"":""wlan"",""name:en"":""Happy Homes"",""tourism"":""apartment"",""website"":""https://happyhomes.vn/""}"
5319196721,node,Viva Star Coffee,,wlan,cafe,,,10.7623761,106.6939935,,,,,,2018-02-17T06:29:00Z,,osm_overpass,"{""addr:housenumber"":""144"",""addr:street"":""Cô Giang"",""amenity"":""cafe"",""internet_access"":""wlan"",""name:en"":""Viva Star Coffee"",""phone"":""0966077088""}"
5324090929,node,Nhà Hàng Lẩu và Nướng Grill Riverside,,wlan,restaurant,,,10.7939164,106.6862258,,,,,,2022-04-27T04:24:05Z,,osm_overpass,"{""addr:housenumber"":""357 - 359"",""addr:postcode"":""79000"",""addr:street"":""Hoàng Sa"",""amenity"":""restaurant"",""internet_access"":""wlan"",""name"":""Nhà Hàng Lẩu và Nướng Grill Riverside"",""opening_hours"":""Mo-Su 10:00-00:00"",""phone"":""0938022123"",""website"":""http://grillriverside.vn""}"
5330376621,node,Khách Sạn Hoàng Ngân,,wlan,,,,10.7714947,106.6900677,,,,,,2022-05-28T23:28:50Z,,osm_overpass,"{""addr:housenumber"":""29-31"",""addr:street"":""Bùi Thị Xuân"",""internet_access"":""wlan"",""name"":""Khách Sạn Hoàng Ngân"",""phone"":""08 3925 1879"",""tourism"":""hotel"",""website"":""https://www.hoangnganhotel.com.vn/""}"
5331271922,node,Khách Sạn Queen Ann,,wlan,,,,10.7710074,106.6894162,,,,,,2022-05-19T03:36:24Z,,osm_overpass,"{""addr:housenumber"":""86-88"",""addr:street"":""Bùi Thị Xuân"",""internet_access"":""wlan"",""name"":""Khách Sạn Queen Ann"",""tourism"":""hotel""}"
5336398121,node,King BBQ Buffet,,wlan,restaurant,,,10.771603,106.6698119,,,,,,2022-05-16T04:01:26Z,,osm_overpass,"{""addr:housenumber"":""716"",""addr:street"":""Sư Vạn Hạnh"",""amenity"":""restaurant"",""cuisine"":""korean"",""internet_access"":""wlan"",""name"":""King BBQ Buffet""}"
5338832321,node,Bún thịt nướng Kiều Bảo,,wlan,restaurant,,,10.7651333,106.6948075,,,,,,2025-07-06T14:39:27Z,,osm_overpass,"{""addr:housenumber"":""139"",""addr:street"":""Đường Ðề Thám"",""amenity"":""restaurant"",""cuisine"":""vietnamese"",""internet_access"":""wlan"",""name"":""Bún thịt nướng Kiều Bảo"",""name:en"":""Kiều Bảo Barbecue Rice Noodles"",""opening_hours"":""Mo-Su 11:00-21:00"",""phone"":""0939609556;+84782307001""}"
5348448221,node,Vy da backpacker hostel 2,,wlan,,,,10.7655911,106.6956238,,,,,,2019-09-10T23:27:47Z,,osm_overpass,"{""addr:housenumber"":""48"",""addr:street"":""Đường Cô Bắc"",""internet_access"":""wlan"",""name:en"":""Vy da backpacker hostel 2"",""tourism"":""hostel""}"
5350664480,node,Highlands Coffee,,wlan,cafe,,,10.7918613,106.691736,,,,,,2026-01-22T05:30:05Z,,osm_overpass,"{""amenity"":""cafe"",""brand"":""Highlands Coffee"",""brand:wikidata"":""Q5759361"",""cuisine"":""coffee_shop;vietnamese"",""internet_access"":""wlan"",""name"":""Highlands Coffee"",""name:en"":""Highlands Coffee"",""opening_hours"":""Mo-Su,PH 06:00-23:00"",""takeaway"":""yes""}"
5358026521,node,The Vintage Emporium,,wlan,cafe,,,10.7901969,106.6992996,,,,,,2024-10-29T08:15:43Z,,osm_overpass,"{""addr:housenumber"":""95B"",""addr:street"":""Nguyễn Văn Thủ"",""amenity"":""cafe"",""contact:facebook"":""TheVintageEmporiumSGN"",""cuisine"":""international"",""email"":""dk.assistant.mgr@vintageemporium.net"",""internet_access"":""wlan"",""name"":""The Vintage Emporium"",""name:en"":""The Vintage Emporium"",""opening_hours"":""Mo-Su 07:00-21:00"",""phone"":""+84904413148"",""website"":""https://vintageemporium.net"",""website:menu"":""https://vintageemporium.net/menu/""}"
5367463221,node,,,wlan,,,,10.7555974,106.6908402,,,,,,2023-03-19T08:47:10Z,,osm_overpass,"{""addr:housenumber"":""360A, app C13-7"",""email"":""khalsak@gmail.com"",""internet_access"":""wlan"",""opening_hours"":""24/7"",""phone"":""+841268081939"",""tourism"":""hostel""}"
5379954521,node,Cửa Hàng Thời Trang Chou Chou,,wlan,,,,10.7868498,106.677201,,,,,,2025-09-10T11:35:07Z,,osm_overpass,"{""addr:housenumber"":""25A"",""addr:postcode"":""700000"",""addr:street"":""Hem 339 Le Van Sy"",""email"":""contact@chouchoushop.com"",""internet_access"":""wlan"",""name"":""Cửa Hàng Thời Trang Chou Chou"",""opening_hours"":""Mo-Su 10:00-22:00"",""phone"":""01224969862"",""shop"":""clothes"",""website"":""http://www.facebook.com/ChouChouClothing""}"
5388441322,node,Nhà Hàng Thai Street & Rooftop Bar,,wlan,restaurant,,,10.769648,106.6978176,,,,,,2022-05-20T07:55:46Z,,osm_overpass,"{""addr:housenumber"":""171"",""addr:street"":""Calmette"",""amenity"":""restaurant"",""cuisine"":""asian;french"",""internet_access"":""wlan"",""name"":""Nhà Hàng Thai Street & Rooftop Bar"",""name:en"":""Chanh Garden Bistro & Rooftop"",""name:vi"":""Chanh Garden Bistro & Rooftop"",""opening_hours"":""Mo-Su 10:30-23:00"",""phone"":""0868242679"",""website"":""http://www.facebook.com/ThaiStreetCalmette""}"
5398114825,node,Cà Phê Royaltea,,wlan,cafe,,,10.7711166,106.6933398,,,,,,2022-05-12T07:53:55Z,,osm_overpass,"{""addr:housenumber"":""1"",""addr:street"":""Đường Nguyễn Trãi"",""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Royaltea"",""opening_hours"":""Mo-Su 09:00-02:00""}"
5404586822,node,Khách Sạn Hotel Des Arts Saigon,,wlan,,,,10.7820238,106.6971407,,,,,,2022-05-16T02:58:11Z,,osm_overpass,"{""addr:street"":""76 78 Nguyen Thi Minh Khai Str, District 3, phường 6, Quận 3, Hồ Chí Minh 070000, Vietnam"",""internet_access"":""wlan"",""name"":""Khách Sạn Hotel Des Arts Saigon"",""name:en"":""Hotel des Arts"",""phone"":""+84 28 3989 8888"",""tourism"":""hotel"",""website"":""https://www.accorhotels.com/gb/hotel-9231-hotel-des-arts-saigon-mgallery-collection/index.shtml""}"
5407227521,node,Nhà Khách OneDay,,wlan,,,,10.7693608,106.6896728,,,,,,2022-05-18T07:07:20Z,,osm_overpass,"{""internet_access"":""wlan"",""name"":""Nhà Khách OneDay"",""tourism"":""guest_house""}"
5409034121,node,Hệ Thống Cửa Hàng Thiết Bị Ngoài Trời FanFan,,wlan,,,,10.7638582,106.6960333,,,,,,2022-04-17T00:46:17Z,,osm_overpass,"{""addr:housenumber"":""61/4"",""addr:street"":""Đường Cô Giang"",""email"":""fanfanvn@gmail.com"",""internet_access"":""wlan"",""name"":""Hệ Thống Cửa Hàng Thiết Bị Ngoài Trời FanFan"",""opening_hours"":""Mo-Su 09:00-21:00"",""phone"":""+84866817130"",""shop"":""outdoor"",""website"":""https://fanfan.vn/""}"
5409166922,node,Khách Sạn Giang Sơn 2,,wlan,,,,10.767188,106.6908866,,,,,,2022-05-09T04:14:06Z,,osm_overpass,"{""internet_access"":""wlan"",""name"":""Khách Sạn Giang Sơn 2"",""name:en"":""Giang Son Hotel 2"",""tourism"":""hotel""}"
